covidtrialID,measurementOMOPID
NCT04340232,40487382
NCT04340232,4148615
NCT04340232,4155233
NCT04340232,4136121
NCT04340232,414638
NCT04340232,4189605
NCT04340232,434557
NCT04440007,4041531
NCT04440007,4230543
NCT04440007,4112232
NCT04440007,4223299
NCT04382950,4099154
NCT04292730,4041531
NCT04292730,4094657
NCT04292730,4189605
NCT04292730,2212296
NCT04292730,45766326
NCT04367831,37111521
NCT04367831,4267147
NCT04367831,45889912
NCT04367831,764364
NCT04367831,4098135
NCT04367831,4094657
NCT04367831,4189605
NCT04367831,4041531
NCT04367831,45890528
NCT04367831,36310723
NCT04353206,4306239
NCT04441918,723479
NCT04441918,4240345
NCT04441918,403485
NCT04441918,4248525
NCT04441918,4126465
NCT04441918,415479
NCT04441918,4212899
NCT04441918,4013251
NCT04441918,4039428
NCT04441918,3630868
NCT04441918,45889912
NCT04441918,4211531
NCT04441918,414638
NCT04441918,4189605
NCT04441918,41962822
NCT04441918,37392808
NCT04441918,4196134
NCT04441918,37399606
NCT04441918,1002581
NCT04441918,1344143
NCT04438850,4250175
NCT04341935,4480642
NCT04341935,4336683
NCT04362111,45882878
NCT04437875,4203722
NCT04437875,4152194
NCT04437875,415479
NCT04437875,4239408
NCT04305106,37016292
NCT04305106,4189605
NCT04305106,4480642
NCT04305106,4232915
NCT04305106,415479
NCT04371822,37397915
NCT04371822,438878
NCT04409834,4267147
NCT04409834,19054702
NCT04409834,4306576
NCT04324489,414638
NCT04324489,4189605
NCT04324489,4230543
NCT04324489,4306239
NCT04324489,409491
NCT04392778,4093906
NCT04361318,4326594
NCT04361318,4189605
NCT04342897,4078242
NCT04330144,4078242
NCT04330144,37016292
NCT04330144,4336683
NCT04330144,4120014
NCT04352465,414638
NCT04352465,4189605
NCT04417257,4013964
NCT04417257,414638
NCT04417257,4189605
NCT04340349,4049322
NCT04340349,4213477
NCT04413838,4313591
NCT04413838,45889912
NCT04413838,4039428
NCT04413838,4189605
NCT04413838,4250175
NCT04313127,15636
NCT04346368,37016292
NCT04346368,4189605
NCT04346368,4480642
NCT04353518,3006322
NCT04415151,43012761
NCT04415151,46271813
NCT04415151,45889912
NCT04415151,42739976
NCT04415151,4013251
NCT04415151,40487382
NCT04415151,4148615
NCT04415151,3198682
NCT04415151,4480642
NCT04415151,4336683
NCT04372082,4203757
NCT04372082,4239408
NCT04401579,4041531
NCT04401579,4189605
NCT04401579,4480642
NCT04401579,4336683
NCT04401579,4148615
NCT04401579,40487382
NCT04401579,434557
NCT04402957,43012761
NCT04402957,35803454
NCT04402957,4336683
NCT04402957,4189605
NCT04402957,414638
NCT04402957,35804324
NCT04411680,37397915
NCT04411680,4298431
NCT04349228,2212296
NCT04333225,4155231
NCT04400019,4216826
NCT04400019,4296653
NCT04400019,9394
NCT04331808,4148615
NCT04331808,4244232
NCT04331808,4039428
NCT04331808,4010408
NCT04331808,414638
NCT04383574,4239666
NCT04383574,440846
NCT04383574,3025085
NCT04389385,4233883
NCT04389385,37016292
NCT04389385,4189605
NCT04344431,4224504
NCT04344431,4096101
NCT04332835,4215562
NCT04332835,4213477
NCT04332835,37016292
NCT04348474,4008859
NCT04315896,4213477
NCT04329195,37397653
NCT04393051,2212296
NCT04393051,414638
NCT04393051,4189605
NCT04393051,3630868
NCT04393051,4039428
NCT04393051,45889912
NCT04392128,4310328
NCT04392128,4320302
NCT04392128,414638
NCT04392128,2212296
NCT04392128,9394
NCT04368377,4150345
NCT04368377,4296538
NCT04407507,4041531
NCT04407507,4094657
NCT04407507,4189605
NCT04428801,45882878
NCT04428801,4216826
NCT04347915,4189605
NCT04347915,414638
NCT04355936,4136257
NCT04355936,37392316
NCT04355936,4013964
NCT04376684,36684937
NCT04376684,4223299
NCT04376684,42739976
NCT04376684,434557
NCT04376684,4078242
NCT04376684,4094657
NCT04376684,4189605
NCT04376684,4041531
NCT04376684,4039428
NCT04376684,45889912
NCT04376684,4148615
NCT04376684,4480642
NCT04376684,4213477
NCT04368923,1112807
NCT04516915,43532213
NCT04516915,4267147
NCT04516915,4230543
NCT04516915,414638
NCT04516915,4171925
NCT04516915,4018181
NCT04516915,4480642
NCT04516915,37016292
NCT04526145,4326744
NCT04522986,36684937
NCT04523181,703443
NCT04523181,4310328
NCT04523181,4096101
NCT04523181,4012972
NCT04523181,4480642
NCT04523181,4041531
NCT04523181,4094657
NCT04523181,4189605
NCT04523181,37392316
NCT04523181,4230543
NCT04523181,4230543
NCT04523181,45889912
NCT04523181,4148615
NCT04523181,4039428
NCT04506229,43054915
NCT04497948,42739976
NCT04497948,35805046
NCT04492358,2212296
NCT04510402,36999716
NCT04532931,4313591
NCT04532931,4096101
NCT04532931,4301868
NCT04532931,4048496
NCT04532931,4008859
NCT04532931,37016292
NCT04532931,37397755
NCT04530474,4041531
NCT04530474,4094657
NCT04530474,4189605
NCT04526054,37311061
NCT04533360,4196134
NCT04525378,37016292
NCT04525378,4281995
NCT04542044,420021
NCT04542044,4313591
NCT04517630,4120014
NCT04524520,4064728
NCT04517162,4480642
NCT04517162,4336683
NCT04546841,4120014
NCT04546841,4254663
NCT04546841,4240345
NCT04546841,4041531
NCT04546841,41932474
NCT04546841,4213477
NCT04546841,4245997
NCT04546841,36237058
NCT04542408,4213477
NCT04512079,4126465
NCT04512079,4267147
NCT04512079,4306239
NCT04512079,3042436
NCT04512079,45889912
NCT04512079,4094448
NCT04502472,405697
NCT04502472,45889912
NCT04502472,4300197
NCT04502472,4120014
NCT04502472,4313591
NCT04502472,4096101
NCT04502472,44130248
NCT04502472,409491
NCT04500418,37392316
NCT04500418,4336683
NCT04500418,4228881
NCT04542330,4078242
NCT04497519,4064885
NCT04544176,37311061
NCT04531748,4216826
NCT04531748,4223299
NCT04531748,4189605
NCT04531748,414638
NCT04531748,4322628
NCT04531748,4480642
NCT04531748,4336683
NCT04531748,4313591
NCT04531748,4096101
NCT04519255,4198678
NCT04519255,45889912
NCT04519255,3630868
NCT04519255,4267147
NCT04519255,4230543
NCT04519255,2212296
NCT04500067,3198682
NCT04500067,4013964
NCT04500067,3594136
NCT04508985,4323433
NCT04508985,4336683
NCT04508985,42006374
NCT04508985,45879351
NCT04537975,40758873
NCT04537975,722871
NCT04537975,4041162
NCT04556513,4052083
NCT04515199,4309351
NCT04515199,4313591
NCT04522830,4310328
NCT04527575,4055811
NCT04527575,4064473
NCT04530396,4148615
NCT04530396,45889912
NCT04530396,4078242
NCT04499378,35936749
NCT04529408,4078865
NCT04527614,4169175
NCT04530422,4313591
NCT04530422,40762508
NCT04530422,4096101
NCT04530422,4353936
NCT04530422,37016292
NCT04530422,4189605
NCT04530422,4250175
NCT04540419,4152194
NCT04540419,415479
NCT04540419,45881236
NCT04540419,4024656
NCT04519372,40218805
NCT04523831,4041531
NCT04523831,4094657
NCT04523831,4189605
NCT04523831,19025274
NCT04539626,4322628
NCT04539626,2212333
NCT04551339,4160457
NCT04551339,40218805
NCT04492514,4148615
NCT04492514,4108582
NCT04492514,434557
NCT04492514,4296023
NCT04511819,409491
NCT04511819,4230543
NCT04511819,4213477
NCT04511819,4048496
NCT04510194,4480642
NCT04510194,4336683
NCT04510194,41932474
NCT04510194,414638
NCT04540120,434557
NCT04540120,42537612
NCT04540120,4078242
NCT04527562,4336683
NCT04545008,4336683
NCT04497389,19025274
NCT04497389,44364015
NCT04497389,45889912
NCT04497389,4223299
NCT04497389,37061515
NCT04497389,4098135
NCT04497389,414638
NCT04497389,4189605
NCT04523571,4008247
NCT04523571,4078242
NCT04523571,45878035
NCT04519502,4344627
NCT04522466,19124906
NCT04492501,44803512
NCT04536051,4120014
NCT04549636,415756
NCT04512118,37311061
NCT04492891,4136121
NCT04492891,41972523
NCT04492891,4189605
NCT04492891,4326744
NCT04492891,422482
NCT04558463,45769139
NCT04558463,414638
NCT04558463,4189605
NCT04558463,4480642
NCT04558463,4336683
NCT04558463,4013964
NCT04515147,4078242
NCT04549337,43012761
NCT04545749,4250175
NCT04545749,4099744
NCT04545749,434557
NCT04537351,37016292
NCT04537351,4245997
NCT04537351,4078242
NCT04539262,409491
NCT04505761,35605264
NCT04504734,46271813
NCT04504734,4041531
NCT04504734,4189605
NCT04504734,4480642
NCT04504734,4336683
NCT04504734,37055348
NCT04504734,37393856
NCT04504734,37394171
NCT04530578,4175016
NCT04530578,4267147
NCT04505631,4292196
NCT04505631,3008905
NCT04537949,4078242
NCT04537949,35923655
NCT04537949,405732
NCT04537949,4213477
NCT04521088,37311061
NCT04510207,4041878
NCT04510207,4302666
NCT04510207,1003314
NCT04510207,4336683
NCT04510207,4152194
NCT04510207,415479
NCT04510207,4055286
NCT04516564,4145308
NCT04516564,4326744
NCT04516564,4008099
NCT04516564,4236347
NCT04539873,4336683
NCT04539873,4041531
NCT04539873,4094657
NCT04539873,4189605
NCT04493359,4326744
NCT04517422,4245997
NCT04517422,37116827
NCT04491240,4224504
NCT04491240,36307821
NCT04491240,4148615
NCT04491240,4267147
NCT04491240,4303425
NCT04491240,4261867
NCT04491240,4223299
NCT04523246,40757745
NCT04523246,4064473
NCT04523246,37311061
NCT04523246,4245997
NCT04547140,4233883
NCT04547140,4064728
NCT04547140,4152194
NCT04547140,4041531
NCT04547140,4230543
NCT04547140,4480642
NCT04547140,4336683
NCT04547140,45889912
NCT04547140,4148615
NCT04547140,4267147
NCT04535674,37392316
NCT04508023,37311061
NCT04508023,4285602
NCT04508023,19049024
NCT04508023,4322628
NCT04508023,4231622
NCT04508023,37311061
NCT04498936,2212296
NCT04498936,37016292
NCT04513158,4313591
NCT04513158,4310328
NCT04535869,4049322
NCT04535869,4213477
NCT04535869,37111521
NCT04533347,4313591
NCT04533347,4096101
NCT04533347,4152194
NCT04533347,415479
NCT04533347,409491
NCT04494724,434557
NCT04494724,4041169
NCT04494724,4298431
NCT04494724,45889912
NCT04494724,2212643
NCT04494724,4267147
NCT04494724,4094657
NCT04494724,4189605
NCT04494724,4041531
NCT04536363,4326744
NCT04536363,4150345
NCT04536363,37109774
NCT04536363,4152194
NCT04536363,415479
NCT04536363,4239408
NCT04536363,4250175
NCT04536363,36305765
NCT04536363,45882227
NCT04530617,4233883
NCT04530617,37111521
NCT04530617,2212296
NCT04530617,37066487
NCT04525079,4240345
NCT04525079,4326744
NCT04525079,4239408
NCT04525079,4313591
NCT04525079,4302666
NCT04525079,42739976
NCT04549376,4480642
NCT04549376,4336683
NCT04534478,4152671
NCT04502368,4353936
NCT04502368,4245997
NCT04502368,40875
NCT04524052,4041161
NCT04507282,4213477
NCT04525443,36684938
NCT04525443,4120014
NCT04535063,36684937
NCT04491994,4281995
NCT04491994,4163872
NCT04498247,37393262
NCT04522089,4245997
NCT04522089,4181663
NCT04522089,4172077
NCT04526990,35912001
NCT04501796,2212761
NCT04501796,4480642
NCT04501796,4336683
NCT04501796,37392316
NCT04501796,4230543
NCT04501796,4313591
NCT04528771,4244279
NCT04528771,45889912
NCT04539795,4169506
NCT04539795,37392316
NCT04539795,45890528
NCT04539795,409974
NCT04539795,4230543
NCT04539795,4480642
NCT04539795,4148615
NCT04539795,37072713
NCT04539795,4048496
NCT04516941,2212296
NCT04542876,4041531
NCT04542876,4189605
NCT04542876,46270901
NCT04508556,4310328
NCT04508556,4064334
NCT04510662,21601823
NCT04510662,4152194
NCT04510662,415479
NCT04510662,4480642
NCT04510662,4336683
NCT04510662,4189605
NCT04510662,414638
NCT04510662,37016292
NCT04510662,403485
NCT04395430,37111521
NCT04551755,3010647
NCT04542993,4213477
NCT04542993,45890528
NCT04542993,4306239
NCT04519424,4148615
NCT04519424,43012761
NCT03474965,4215562
NCT03474965,412104
NCT04509999,37392316
NCT04513314,4116637
NCT04513314,4041531
NCT04513314,4094657
NCT04513314,4189605
NCT04513314,4148615
NCT04513314,4267147
NCT04513314,42739976
NCT04526717,37016292
NCT04526717,4189605
NCT04526717,409491
NCT04526717,4480642
NCT04555213,36716965
NCT04555213,4012972
NCT04555213,4094657
NCT04555213,4189605
NCT04555213,4041531
NCT04555213,4039428
NCT04533048,4165738
NCT04533048,4232915
NCT04533048,415479
NCT04533048,4302666
NCT04533048,45771331
NCT04533048,403485
NCT04533048,4041878
NCT04497623,4353936
NCT04497623,36684937
NCT04497623,4353713
NCT04497623,4139635
NCT04497623,40484652
NCT04551768,4326744
NCT04551768,45889912
NCT04551768,4030871
NCT04551768,4013886
NCT04532372,4152194
NCT04532372,415479
NCT04532372,4082463
NCT04532372,4078242
NCT04532372,4081164
NCT04532372,4253759
NCT04532372,4218446
NCT04527471,4041531
NCT04527471,4094657
NCT04527471,4189605
NCT04527471,2212296
NCT04527081,45771331
NCT04527081,4161294
NCT04527081,4196729
NCT04537299,4230543
NCT04537299,4189605
NCT04537299,4041531
NCT04537299,45889912
NCT04537299,4298431
NCT04537299,4267147
NCT04537299,4148615
NCT04537299,4254663
NCT04537299,4336683
NCT04537299,2212302
NCT04537299,4078242
NCT04148430,4055286
NCT04148430,43012761
NCT04548934,4302666
NCT04527133,4313591
NCT04527133,4302666
NCT04527133,3027946
NCT04497324,36684937
NCT04497324,4150345
NCT04555096,462737
NCT04527354,4152194
NCT04527354,415479
NCT04527354,4213477
NCT04527354,4211515
NCT04527354,414638
NCT04527354,4094657
NCT04527354,4189605
NCT04527354,4230543
NCT04527354,4155233
NCT04527354,4064764
NCT04498325,4233883
NCT04498325,2212761
NCT04498325,4121879
NCT04498325,2212333
NCT04498325,43012761
NCT04527497,37311061
NCT04513470,4405019
NCT04536090,372052
NCT04536090,4326744
NCT04536090,4267147
NCT04550390,403225
NCT04512027,4310328
NCT04512027,45771331
NCT04512027,43012761
NCT04512027,439937
NCT04512027,37397915
NCT04512027,4322628
NCT04541680,4135493
NCT04541680,2212296
NCT04541680,45766326
NCT04541680,4230543
NCT04541680,4211515
NCT04541680,4189605
NCT04541680,414638
NCT04541680,37016292
NCT04510493,4148615
NCT04528368,400997
NCT04528641,4057304
NCT04528641,9191
NCT04528641,4080396
NCT04530448,4055298
NCT04530604,4267147
NCT04530604,19054702
NCT04530604,4173006
NCT04530604,46273413
NCT04505098,4480642
NCT04530136,37016292
NCT04553705,4057316
NCT04553705,703439
NCT04545242,4233883
NCT04545242,4353713
NCT04545242,4353936
NCT04508075,4162526
NCT04508075,4302666
NCT04508075,4157263
NCT04508075,44795971
NCT04529460,37311061
NCT04550325,4480642
NCT04550325,4336683
NCT04550325,4228881
NCT04550325,4292196
NCT04524663,45882878
NCT04524663,4012972
NCT04524663,4078242
NCT04544033,434557
NCT04494646,4108582
NCT04494646,4336683
NCT04494646,414638
NCT04494646,4189605
NCT04552483,37016292
NCT04552483,4223299
NCT04495842,37311061
NCT04526912,36310723
NCT04526912,4078242
NCT04516837,4013964
NCT04516837,4230543
NCT04516837,4190899
NCT04492254,35805046
NCT04492254,4213477
NCT04532294,45878816
NCT04500626,37393262
NCT04537663,4078242
NCT04537663,434557
NCT04537663,4057955
NCT04521400,4172077
NCT04543760,4353936
NCT04511923,4175016
NCT04511923,4267147
NCT04511923,4074666
NCT04497311,35936749
NCT04551898,4310328
NCT04551898,4096101
NCT04551898,4353936
NCT04551898,4239408
NCT04490486,4233883
NCT04490486,4250175
NCT04490486,44809806
NCT04490486,4152194
NCT04490486,37016292
NCT04490486,37392316
NCT04490486,9394
NCT04490486,4218048
NCT04490486,4216826
NCT04490486,4039428
NCT04490486,4245261
NCT04542850,4041531
NCT04542850,4094657
NCT04542850,4189605
NCT04542850,2212296
NCT04558021,4213477
NCT04501783,4313591
NCT04501783,4096101
NCT04501783,44789315
NCT04501783,44789316
NCT04501783,4245997
NCT04501783,4189605
NCT04501783,414638
NCT04501783,4267147
NCT04494204,4405019
NCT04494204,4078242
NCT04497454,4353855
NCT04497454,4152194
NCT04497454,4150345
NCT04497454,4239408
NCT04497454,21601566
NCT04535856,42739976
NCT04534673,4012972
NCT04534673,4267147
NCT04534673,4298431
NCT04534673,4148615
NCT04534673,45889912
NCT04534673,372052
NCT04534673,414638
NCT04534673,4269845
NCT04534673,4306576
NCT04558125,134745
NCT04558125,41987878
NCT04558125,44789315
NCT04558125,4152194
NCT04558125,415479
NCT04558125,4267147
NCT04558125,4098135
NCT04558125,42035945
NCT04558125,4306239
NCT04492865,42023413
NCT04492865,4180938
NCT04528888,4267147
NCT04528888,19136048
NCT04528888,409491
NCT04528888,4250175
NCT04497298,43303
NCT04497298,4042412
NCT04497298,4055285
NCT04497298,4012972
NCT04523090,4099154
NCT04523090,4041878
NCT04504032,4310328
NCT04504032,4119522
NCT04504032,4267147
NCT04504032,3033607
NCT04551547,4239666
NCT04551547,440846
NCT04551547,4012972
NCT04551547,4298431
NCT04551547,45889912
NCT04551547,4267147
NCT04551547,4041531
NCT04551547,4094657
NCT04551547,4189605
NCT04551547,4230543
NCT04551547,4211845
NCT04551547,3025085
NCT04551547,4041878
NCT04514627,4052536
NCT04514627,414638
NCT04514627,4189605
NCT04514627,4148615
NCT04514627,4267147
NCT04514627,42739976
NCT04514627,4224504
NCT04530656,4055285
NCT04530656,4099313
NCT04530656,4298431
NCT04530656,4254663
NCT04530656,4148615
NCT04530656,45889912
NCT04530656,414638
NCT04530656,4263457
NCT04530656,4230543
NCT04530656,4245261
NCT04530656,4211845
NCT04530656,437038
NCT04547257,4148615
NCT04547257,4267147
NCT04547257,19136048
NCT04507256,403485
NCT04507256,1778262
NCT04507256,4078242
NCT04507256,528323
NCT04507256,4094657
NCT04507256,414638
NCT04507256,4013964
NCT04507256,45890528
NCT04507256,42109
NCT04507256,4244232
NCT04507256,4267147
NCT04507256,4198678
NCT04507256,4148615
NCT04530357,4302666
NCT04530357,4041878
NCT04530357,4039428
NCT04497987,40218805
NCT04545541,4175016
NCT04545541,4267147
NCT04545541,4250175
NCT04525404,4213477
NCT04527211,4245997
NCT04540393,40484652
NCT04540393,4081164
NCT04540393,409491
NCT04540185,4302666
NCT04540185,45763594
NCT04540185,4078242
NCT04495933,4165738
NCT04495933,45770407
NCT04495933,4012972
NCT04495933,4064473
NCT04495933,4165738
NCT04495933,4131386
NCT04495933,37311061
NCT04495933,40483773
NCT04495933,409491
NCT04495933,37203926
NCT04559035,4064473
NCT04528927,4213477
NCT04528927,4216826
NCT04533399,45771331
NCT04558424,409491
NCT04542694,4189605
NCT04542694,414638
NCT04542694,4230543
NCT04542694,2212296
NCT04542694,45766326
NCT04514900,37111521
NCT04514900,4099154
NCT04529499,36716965
NCT04529499,4041531
NCT04529499,4094657
NCT04529499,4189605
NCT04529499,4302315
NCT04520880,4120014
NCT00571389,4120014
NCT00571389,3704007
NCT04493242,438878
NCT04493242,4306239
NCT04493242,443919
NCT04493242,4233883
NCT04517006,4057768
NCT04550351,1003314
NCT04550351,4152194
NCT04550351,415479
NCT04550351,4078242
NCT04550351,4041878
NCT04502433,37111521
NCT04502433,4336683
NCT04509973,37398643
NCT04492475,4480642
NCT04492475,4336683
NCT04492475,4041531
NCT04492475,4094657
NCT04492475,4189605
NCT04492475,4212899
NCT04492475,4267147
NCT04499677,4189605
NCT04499677,414638
NCT04499677,4336683
NCT04499677,4215562
NCT04025580,4132152
NCT04025580,4253759
NCT04025580,37072336
NCT04025580,2212883
NCT04025580,528323
NCT04025580,36714753
NCT04025580,4245997
NCT04025580,4055286
NCT04498299,4006971
NCT04498299,4245997
NCT04515108,432969
NCT04498377,434557
NCT04498377,4013991
NCT04498377,4267147
NCT04527224,4233883
NCT04527224,4136494
NCT04534608,36311175
NCT04517123,4245997
NCT04517123,4150345
NCT04554992,4128938
NCT04509947,4296023
NCT04509947,45771331
NCT04520620,2212296
NCT04520620,45766326
NCT04520620,19136048
NCT04520620,35805046
NCT04520620,4039519
NCT04495101,4233883
NCT04495101,4064728
NCT04511650,4152194
NCT04511650,4041531
NCT04511650,4094657
NCT04511650,4189605
NCT04511650,4230543
NCT04511650,4480642
NCT04558450,4099958
NCT04517396,4480642
NCT04517396,4336683
NCT04517396,1551803
NCT04519125,4302666
NCT04519125,35936749
NCT04519125,414638
NCT04519125,4189605
NCT04519125,45889912
NCT04519125,4336683
NCT04519125,37392179
NCT04519125,1524674
NCT04534725,2212296
NCT04534725,4189605
NCT04534725,4041531
